product_id,description,unit_price,category,stock_code
P22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,0.85,Gift,22909
P35591T,TURQUOISE CHRISTMAS TREE ,1.25,Gift,35591T
P22186,RED STAR CARD HOLDER,2.95,Decoration,22186
P22695,WICKER WREATH SMALL,1.45,Other,22695
P22580,ADVENT CALENDAR GINGHAM SACK,5.95,Other,22580
P22147,FELTCRAFT BUTTERFLY HEARTS,1.45,Other,22147
P22130,PARTY CONE CHRISTMAS DECORATION ,0.85,Gift,22130
P22694,WICKER STAR ,2.1,Other,22694
P21790,VINTAGE SNAP CARDS,0.85,Stationery,21790
P22149,FELTCRAFT 6 FLOWER FRIENDS,2.1,Garden,22149
P22321,BIRD DECORATION RED RETROSPOT,0.85,Decoration,22321
P22594,CHRISTMAS GINGHAM TREE,0.85,Gift,22594
P22593,CHRISTMAS GINGHAM STAR,0.85,Gift,22593
P22595,CHRISTMAS GINGHAM HEART,0.85,Gift,22595
P21986,PACK OF 12 PINK POLKADOT TISSUES,0.29,Other,21986
P22750,FELTCRAFT PRINCESS LOLA DOLL,3.75,Other,22750
P22616,PACK OF 12 LONDON TISSUES ,0.29,Other,22616
P22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,1.25,Other,22775
P22899,CHILDREN'S APRON DOLLY GIRL ,2.1,Other,22899
P22367,CHILDRENS APRON SPACEBOY DESIGN,1.95,Decoration,22367
P22942,CHRISTMAS LIGHTS 10 SANTAS ,8.5,Gift,22942
P21976,PACK OF 60 MUSHROOM CAKE CASES,0.55,Storage,21976
P22951,60 CAKE CASES DOLLY GIRL DESIGN,0.55,Decoration,22951
P22834,HAND WARMER BABUSHKA DESIGN,2.1,Decoration,22834
P21916,SET 12 RETRO WHITE CHALK STICKS,0.42,Gift,21916
P22587,FELTCRAFT HAIRBAND RED AND BLUE,0.85,Other,22587
P22566,FELTCRAFT HAIRBAND PINK AND PURPLE,0.85,Other,22566
P22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,0.85,Other,22565
P22472,TV DINNER TRAY DOLLY GIRL,4.95,Other,22472
P22557,PLASTERS IN TIN VINTAGE PAISLEY ,1.65,Storage,22557
P22551,PLASTERS IN TIN SPACEBOY,1.65,Storage,22551
P22554,PLASTERS IN TIN WOODLAND ANIMALS,1.65,Storage,22554
P22534,MAGIC DRAWING SLATE SPACEBOY ,0.42,Other,22534
P22529,MAGIC DRAWING SLATE GO TO THE FAIR ,0.42,Other,22529
P22530,MAGIC DRAWING SLATE DOLLY GIRL ,0.42,Other,22530
P84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,2.95,Kitchen,84032B
P85049H,URBAN BLACK RIBBONS ,1.25,Other,85049H
P22807,SET OF 6 T-LIGHTS TOADSTOOLS,2.95,Gift,22807
P21494,ROTATING LEAVES T-LIGHT HOLDER,1.25,Decoration,21494
P22938,CUPCAKE LACE PAPER SET 6,1.95,Gift,22938
P21892,TRADITIONAL WOODEN CATCH CUP GAME ,1.25,Kitchen,21892
P21890,S/6 WOODEN SKITTLES IN COTTON BAG,2.95,Storage,21890
P21718,RED METAL BEACH SPADE ,1.25,Other,21718
P21716,BOYS VINTAGE TIN SEASIDE BUCKET,2.55,Storage,21716
P21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2.55,Storage,21715
P22113,GREY HEART HOT WATER BOTTLE,3.75,Kitchen,22113
P22358,KINGS CHOICE TEA CADDY ,2.95,Food,22358
P22357,KINGS CHOICE BISCUIT TIN,4.25,Storage,22357
P22115,METAL SIGN EMPIRE TEA,2.95,Decoration,22115
P21481,FAWN BLUE HOT WATER BOTTLE,2.95,Kitchen,21481
P22585,PACK OF 6 BIRDY GIFT TAGS,1.25,Gift,22585
P21556,CERAMIC STRAWBERRY MONEY BOX,2.55,Gift,21556
P22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1.45,Food,22645
P22650,CERAMIC PIRATE CHEST MONEY BANK,1.45,Other,22650
P22508,DOORSTOP RETROSPOT HEART,3.75,Other,22508
P22511,RETROSPOT BABUSHKA DOORSTOP,3.75,Other,22511
P22829,SWEETHEART WIRE WALL TIDY,9.95,Other,22829
P21154,RED RETROSPOT OVEN GLOVE ,1.06,Other,21154
P22059,CERAMIC STRAWBERRY DESIGN MUG,1.25,Decoration,22059
P84678,CLASSICAL ROSE SMALL VASE,1.25,Other,84678
P85172,HYACINTH BULB T-LIGHT CANDLES,0.42,Decoration,85172
P22142,CHRISTMAS CRAFT WHITE FAIRY ,1.45,Gift,22142
P21591,COSY HOUR CIGAR BOX MATCHES ,1.25,Gift,21591
P22480,RED TEA TOWEL CLASSIC DESIGN,1.25,Decoration,22480
P22294,HEART FILIGREE DOVE  SMALL,1.25,Other,22294
P21156,RETROSPOT CHILDRENS APRON,1.95,Other,21156
P10133,COLOURING PENCILS BROWN TUBE,0.85,Stationery,10133
P72800E,4 IVORY DINNER CANDLES SILVER FLOCK,2.55,Decoration,72800E
P84836,ZINC METAL HEART DECORATION,1.25,Decoration,84836
P20774,GREEN FERN NOTEBOOK,1.65,Stationery,20774
P20773,BLUE PAISLEY NOTEBOOK,1.65,Stationery,20773
P20777,CHRYSANTHEMUM NOTEBOOK,1.65,Stationery,20777
P16016,LARGE CHINESE STYLE SCISSOR,0.85,Other,16016
P16014,SMALL CHINESE STYLE SCISSOR,0.42,Other,16014
P21651,HANGING GLASS ETCHED TEALIGHT,1.65,Food,21651
P22618,COOKING SET RETROSPOT,9.95,Gift,22618
P21586,KINGS CHOICE GIANT TUBE MATCHES,2.55,Other,21586
P22152,PLACE SETTING WHITE STAR,0.42,Gift,22152
P84754,S/15 SILVER GLASS BAUBLES IN BAG,1.25,Storage,84754
P22670,FRENCH WC SIGN BLUE METAL,1.25,Decoration,22670
P84849B,FAIRY SOAP SOAP HOLDER,1.69,Decoration,84849B
P22927,GREEN GIANT GARDEN THERMOMETER,5.95,Garden,22927
P22925,BLUE GIANT GARDEN THERMOMETER,5.95,Garden,22925
P21259,VICTORIAN SEWING BOX SMALL ,5.95,Gift,21259
P21257,VICTORIAN SEWING BOX MEDIUM,7.95,Gift,21257
P21121,SET/10 RED POLKADOT PARTY CANDLES,1.25,Gift,21121
P82552,WASHROOM METAL SIGN,1.45,Decoration,82552
P90200B,BLACK SWEETHEART BRACELET,4.25,Other,90200B
P90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,1.65,Other,90059B
P90185C,BLACK DIAMANTE EXPANDABLE RING,4.25,Other,90185C
P90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,1.65,Other,90059E
P90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,1.65,Other,90059C
P90200C,BLUE SWEETHEART BRACELET,4.25,Other,90200C
P90200D,PINK SWEETHEART BRACELET,4.25,Other,90200D
P90200A,PURPLE SWEETHEART BRACELET,4.25,Other,90200A
P22737,RIBBON REEL CHRISTMAS PRESENT ,1.65,Gift,22737
P21260,FIRST AID TIN,3.25,Storage,21260
P22744,MAKE YOUR OWN MONSOON CARD KIT,2.95,Stationery,22744
P21985,PACK OF 12 HEARTS DESIGN TISSUES ,0.29,Decoration,21985
P22295,HEART FILIGREE DOVE LARGE,1.65,Other,22295
P16258A,SWIRLY CIRCULAR RUBBERS IN BAG,0.42,Storage,16258A
P21992,VINTAGE PAISLEY STATIONERY SET,2.95,Gift,21992
P21124,SET/10 BLUE POLKADOT PARTY CANDLES,1.25,Gift,21124
P22735,RIBBON REEL SOCKS AND MITTENS,1.65,Other,22735
P22945,CHRISTMAS METAL TAGS ASSORTED ,0.85,Gift,22945
P21816,CHRISTMAS TREE T-LIGHT HOLDER,1.45,Gift,21816
P21815,STAR  T-LIGHT HOLDER ,1.45,Decoration,21815
P21814,HEART T-LIGHT HOLDER ,1.45,Decoration,21814
P10125,MINI FUNKY DESIGN TAPES,0.85,Decoration,10125
P22573,STAR WOODEN CHRISTMAS DECORATION,0.85,Gift,22573
P22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,0.85,Gift,22577
P22603,CHRISTMAS RETROSPOT TREE WOOD,0.85,Gift,22603
P20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,1.25,Gift,20878
P20866,BLUE ROSE FABRIC MIRROR,1.25,Other,20866
P85095,THREE CANVAS LUGGAGE TAGS,1.95,Other,85095
P22333,RETROSPOT PARTY BAG + STICKER SET,1.65,Gift,22333
P21584,RETROSPOT SMALL TUBE MATCHES,1.65,Other,21584
P22731,3D CHRISTMAS STAMPS STICKERS ,1.25,Gift,22731
P22956,36 FOIL HEART CAKE CASES,2.1,Storage,22956
P22582,PACK OF 6 SWEETIE GIFT BOXES,2.55,Gift,22582
P85231B,CINAMMON SET OF 9 T-LIGHTS,0.85,Gift,85231B
P85231G,ORANGE SCENTED SET/9 T-LIGHTS,0.85,Gift,85231G
P22082,RIBBON REEL STRIPES DESIGN ,1.65,Decoration,22082
P22500,SET OF 2 TINS JARDIN DE PROVENCE,4.95,Gift,22500
P22742,MAKE YOUR OWN PLAYTIME CARD KIT,2.95,Toys,22742
P21329,DINOSAURS  WRITING SET ,1.65,Gift,21329
P21327,SKULLS WRITING SET ,1.65,Gift,21327
P48173C,DOORMAT BLACK FLOCK ,7.95,Other,48173C
P72818,CHRISTMAS DECOUPAGE CANDLE,0.85,Gift,72818
P22312,OFFICE MUG WARMER POLKADOT,2.95,Other,22312
P21137,BLACK RECORD COVER FRAME,3.39,Decoration,21137
P22041,"RECORD FRAME 7"" SINGLE SIZE ",2.1,Decoration,22041
P20979,36 PENCILS TUBE RED RETROSPOT,1.25,Stationery,20979
P20977,36 PENCILS TUBE WOODLAND,1.25,Stationery,20977
P22571,ROCKING HORSE RED CHRISTMAS ,0.72,Gift,22571
P22423,REGENCY CAKESTAND 3 TIER,10.95,Food,22423
P21621,VINTAGE UNION JACK BUNTING,8.5,Storage,21621
P47563A,RETRO LONGBOARD IRONING BOARD COVER,3.75,Other,47563A
P84558A,3D DOG PICTURE PLAYING CARDS,2.95,Toys,84558A
P21577,SAVE THE PLANET COTTON TOTE BAG,2.25,Storage,21577
P22087,PAPER BUNTING WHITE LACE,2.95,Storage,22087
P22651,GENTLEMAN SHIRT REPAIR KIT ,0.85,Clothing,22651
P22713,CARD I LOVE LONDON ,0.42,Stationery,22713
P21370,MIRRORED WALL ART FOXY,6.35,Other,21370
P21367,MIRRORED WALL ART GENTS,2.55,Other,21367
P22376,AIRLINE BAG VINTAGE JET SET WHITE,4.25,Gift,22376
P21895,POTTING SHED SOW 'N' GROW SET,4.25,Gift,21895
P22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,4.25,Storage,22372
P21190,PINK HEARTS PAPER GARLAND,1.65,Stationery,21190
P21894,POTTING SHED SEED ENVELOPES,1.25,Garden,21894
P70007,HI TEC ALPINE HAND WARMER,1.65,Other,70007
P46000M,POLYESTER FILLER PAD 45x45cm,1.55,Other,46000M
P22712,CARD DOLLY GIRL ,0.42,Stationery,22712
P22983,CARD BILLBOARD FONT,0.42,Stationery,22983
P22024,RAINY LADIES BIRTHDAY CARD,0.42,Stationery,22024
P21488,RED WHITE SCARF  HOT WATER BOTTLE,3.95,Kitchen,21488
P22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2.95,Gift,22895
P22784,LANTERN CREAM GAZEBO ,4.95,Other,22784
P21441,BLUE BIRDHOUSE DECORATION,0.85,Decoration,21441
P84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1.06,Food,84947
P22485,SET OF 2 WOODEN MARKET CRATES,12.75,Gift,22485
P21794,CLASSIC FRENCH STYLE BASKET NATURAL,6.75,Storage,21794
P20707,CRAZY DAISY HEART DECORATION,1.25,Decoration,20707
P22588,CARD HOLDER GINGHAM HEART,2.55,Decoration,22588
P21292,SMALL STRIPES CHOCOLATE GIFT BAG ,0.85,Gift,21292
P22760,"TRAY, BREAKFAST IN BED",12.75,Other,22760
P22107,PIZZA PLATE IN BOX,3.75,Gift,22107
P21486,PINK HEART DOTS HOT WATER BOTTLE,3.75,Kitchen,21486
P22151,PLACE SETTING WHITE HEART,0.42,Gift,22151
P22643,SET OF 4 NAPKIN CHARMS LEAVES   ,2.55,Gift,22643
P22642,SET OF 4 NAPKIN CHARMS STARS   ,2.55,Gift,22642
P22604,SET OF 4 NAPKIN CHARMS CUTLERY,2.55,Gift,22604
P22099,CARAVAN SQUARE TISSUE BOX,1.25,Gift,22099
P22653,BUTTON BOX ,1.95,Gift,22653
P22906,12 MESSAGE CARDS WITH ENVELOPES,1.65,Stationery,22906
P22754,SMALL RED BABUSHKA NOTEBOOK ,0.85,Stationery,22754
P22919,HERB MARKER MINT,0.65,Other,22919
P22917,HERB MARKER ROSEMARY,0.65,Other,22917
P22920,HERB MARKER BASIL,0.65,Other,22920
P22921,HERB MARKER CHIVES ,0.65,Other,22921
P22918,HERB MARKER PARSLEY,0.65,Other,22918
P22916,HERB MARKER THYME,0.65,Other,22916
P22575,METAL MERRY CHRISTMAS WREATH,1.95,Gift,22575
P21804,WHITE CHRISTMAS GARLAND STARS TREES,3.75,Gift,21804
P21588,RETROSPOT GIANT TUBE MATCHES,2.55,Other,21588
P22955,36 FOIL STAR CAKE CASES ,2.1,Storage,22955
P22583,PACK OF 6 HANDBAG GIFT BOXES,2.55,Gift,22583
P22241,GARLAND WOODEN HAPPY EASTER,1.25,Other,22241
P22904,CALENDAR PAPER CUT DESIGN,2.95,Decoration,22904
P22905,CALENDAR IN SEASON DESIGN,2.95,Decoration,22905
P22092,BLUE PAISLEY TISSUE BOX,1.25,Gift,22092
P22096,PINK PAISLEY SQUARE TISSUE BOX ,1.25,Gift,22096
P21358,TOAST ITS - HAPPY BIRTHDAY,1.25,Other,21358
P21123,SET/10 IVORY POLKADOT PARTY CANDLES,1.25,Gift,21123
P21427,SKULLS STORAGE BOX SMALL,2.1,Gift,21427
P21930,JUMBO STORAGE BAG SKULLS,1.95,Storage,21930
P20772,GARDEN PATH JOURNAL,2.55,Garden,20772
P71406C,BLACK ORANGE SQUEEZER,0.42,Other,71406C
P84985A,SET OF 72 GREEN PAPER DOILIES,1.45,Gift,84985A
P20754,RETROSPOT RED WASHING UP GLOVES,2.1,Other,20754
P84596E,SMALL LICORICE DES PINK BOWL,1.25,Other,84596E
P21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2.95,Bathroom,21111
P22501,PICNIC BASKET WICKER LARGE,9.95,Storage,22501
P22854,CREAM SWEETHEART EGG HOLDER,4.95,Decoration,22854
P84997D,PINK 3 PIECE POLKADOT CUTLERY SET,3.75,Gift,84997D
P47599A,PINK PARTY BAGS,2.1,Storage,47599A
P47599B,BLUE PARTY BAGS ,2.1,Storage,47599B
P20972,PINK CREAM FELT CRAFT TRINKET BOX ,1.25,Gift,20972
P21041,RED RETROSPOT OVEN GLOVE DOUBLE,2.95,Other,21041
P21664,RIDGED GLASS STORAGE JAR CREAM LID,3.75,Kitchen,21664
P22907,PACK OF 20 NAPKINS PANTRY DESIGN,0.85,Decoration,22907
P22776,SWEETHEART CAKESTAND 3 TIER,9.95,Food,22776
P21810,CHRISTMAS HANGING STAR WITH BELL,1.25,Gift,21810
P21197,MULTICOLOUR  CONFETTI IN TUBE,1.65,Other,21197
P85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,4.25,Gift,85035B
P84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,12.75,Gift,84968C
P21098,CHRISTMAS TOILET ROLL,1.25,Gift,21098
P21192,WHITE BELL HONEYCOMB PAPER ,1.65,Stationery,21192
P72800B, 4 PURPLE FLOCK DINNER CANDLES,2.55,Decoration,72800B
P84563A,PINK & WHITE BREAKFAST TRAY,5.95,Other,84563A
P47504H,ENGLISH ROSE SPIRIT LEVEL ,1.95,Other,47504H
P21742,LARGE ROUND WICKER PLATTER ,5.95,Other,21742
P22481,BLACK TEA TOWEL CLASSIC DESIGN,1.25,Decoration,22481
P22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,4.95,Gift,22943
P22699,ROSES REGENCY TEACUP AND SAUCER ,2.95,Kitchen,22699
P22217,T-LIGHT HOLDER HANGING LACE,1.25,Decoration,22217
P22227,HANGING HEART MIRROR DECORATION ,0.65,Decoration,22227
P21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,2.95,Food,21106
P21107,CREAM SLICE FLANNEL PINK SPOT ,2.95,Other,21107
P22697,GREEN REGENCY TEACUP AND SAUCER,2.95,Kitchen,22697
P21826,EIGHT PIECE DINOSAUR SET,1.25,Gift,21826
P22548,HEADS AND TAILS SPORTING FUN,1.25,Storage,22548
P17164B,ASS COL SMALL SAND GECKO P'WEIGHT,0.42,Other,17164B
P22429,ENAMEL MEASURING JUG CREAM,4.25,Other,22429
P20974,12 PENCILS SMALL TUBE SKULL,0.65,Stationery,20974
P20973,12 PENCIL SMALL TUBE WOODLAND,0.65,Stationery,20973
P15044B,BLUE PAPER PARASOL ,2.95,Stationery,15044B
P21135,VICTORIAN  METAL POSTCARD SPRING,1.69,Stationery,21135
P22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2.95,Clothing,22173
P22626,BLACK KITCHEN SCALES,8.5,Kitchen,22626
P22625,RED KITCHEN SCALES,8.5,Kitchen,22625
P22624,IVORY KITCHEN SCALES,8.5,Kitchen,22624
P84945,MULTI COLOUR SILVER T-LIGHT HOLDER,0.85,Decoration,84945
P22244,3 HOOK HANGER MAGIC GARDEN,1.95,Garden,22244
P47421,ASSORTED COLOUR LIZARD SUCTION HOOK,0.42,Other,47421
P20712,JUMBO BAG WOODLAND ANIMALS,1.95,Storage,20712
P22973,CHILDREN'S CIRCUS PARADE MUG,1.65,Other,22973
P84569B,PACK 3 FIRE ENGINE/CAR PATCHES,1.25,Other,84569B
P22815,CARD PSYCHEDELIC APPLES,0.42,Stationery,22815
P85114B,IVORY ENCHANTED FOREST PLACEMAT,1.65,Other,85114B
P22584,PACK OF 6 PANNETONE GIFT BOXES,2.55,Gift,22584
P22454,MEASURING TAPE BABUSHKA RED,2.95,Stationery,22454
P85114C,RED ENCHANTED FOREST PLACEMAT,1.65,Other,85114C
P22974,CHILDRENS DOLLY GIRL MUG,1.65,Other,22974
P21452,TOADSTOOL MONEY BOX,2.95,Gift,21452
P22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,2.95,Garden,22743
P22911,PAPER CHAIN KIT LONDON,2.95,Stationery,22911
P22453,MEASURING TAPE BABUSHKA BLUE,2.95,Stationery,22453
P22445,PENCIL CASE LIFE IS BEAUTIFUL,2.95,Storage,22445
P22607,WOODEN ROUNDERS GARDEN SET ,9.95,Gift,22607
P22635,CHILDS BREAKFAST SET DOLLY GIRL ,9.95,Gift,22635
P22634,CHILDS BREAKFAST SET SPACEBOY ,9.95,Gift,22634
P22222,CAKE PLATE LOVEBIRD WHITE,4.95,Kitchen,22222
P22947,WOODEN ADVENT CALENDAR RED,16.95,Other,22947
P22187,GREEN CHRISTMAS TREE CARD HOLDER,4.25,Gift,22187
P22164,STRING OF STARS CARD HOLDER,2.95,Decoration,22164
P72598,SET/12 TAPER CANDLES,0.85,Gift,72598
P22627,MINT KITCHEN SCALES,8.5,Kitchen,22627
P22487,WHITE WOOD GARDEN PLANT LADDER,9.95,Garden,22487
P22360,GLASS JAR ENGLISH CONFECTIONERY,2.95,Kitchen,22360
P22364,GLASS JAR DIGESTIVE BISCUITS,2.95,Kitchen,22364
P21657,MILK BOTTLE WITH GLASS STOPPER ,6.95,Kitchen,21657
P22120,WELCOME  WOODEN BLOCK LETTERS,9.95,Other,22120
P21038,SET/4 MODERN VINTAGE COTTON NAPKINS,2.95,Gift,21038
P21625,VINTAGE UNION JACK APRON,6.95,Other,21625
P22097,SWALLOW SQUARE TISSUE BOX,1.25,Gift,22097
P21179,NO JUNK MAIL METAL SIGN,1.25,Decoration,21179
P22185,SLATE TILE NATURAL HANGING,1.65,Other,22185
P21662,VINTAGE GLASS COFFEE CADDY,5.95,Food,21662
P85104,SILVER GLASS T-LIGHT SET,2.95,Gift,85104
P21654,RIDGED GLASS FINGER BOWL,1.45,Other,21654
P21658,GLASS  BEURRE DISH,3.95,Other,21658
P21519,GIN & TONIC DIET GREETING CARD ,0.42,Storage,21519
P22819,"BIRTHDAY CARD, RETRO SPOT",0.42,Stationery,22819
P22704,WRAP RED APPLES ,0.42,Other,22704
P21498,RED RETROSPOT WRAP ,0.42,Other,21498
P22049,WRAP CHRISTMAS SCREEN PRINT,0.42,Gift,22049
P21497,FANCY FONTS BIRTHDAY WRAP,0.42,Other,21497
P21333,CLASSIC WHITE FRAME,2.95,Decoration,21333
P22194,BLACK DINER WALL CLOCK,8.5,Other,22194
P22688,DOORMAT PEACE ON EARTH BLUE,7.95,Other,22688
P84692,BOX OF 24 COCKTAIL PARASOLS,0.42,Gift,84692
P22444,GROW YOUR OWN PLANT IN A CAN ,1.06,Garden,22444
P22556,PLASTERS IN TIN CIRCUS PARADE ,1.65,Storage,22556
P22555,PLASTERS IN TIN STRONGMAN,1.65,Storage,22555
P22547,MINI JIGSAW DINOSAUR ,0.42,Other,22547
P22543,MINI JIGSAW BAKE A CAKE ,0.42,Kitchen,22543
P22539,MINI JIGSAW DOLLY GIRL,0.42,Other,22539
P22561,WOODEN SCHOOL COLOURING SET,1.65,Gift,22561
P22489,PACK OF 12 TRADITIONAL CRAYONS,0.42,Other,22489
P22814,CARD PARTY GAMES ,0.42,Toys,22814
P21520,BOOZE & WOMEN GREETING CARD ,0.42,Storage,21520
P21982,PACK OF 12 SUKI TISSUES ,0.29,Other,21982
P21981,PACK OF 12 WOODLAND TISSUES ,0.29,Other,21981
P21967,PACK OF 12 SKULL TISSUES,0.29,Other,21967
P21983,PACK OF 12 BLUE PAISLEY TISSUES ,0.29,Other,21983
P22615,PACK OF 12 CIRCUS PARADE TISSUES ,0.29,Other,22615
P22614,PACK OF 12 SPACEBOY TISSUES,0.29,Other,22614
P22095,LADS ONLY TISSUE BOX,1.25,Gift,22095
P22094,RED RETROSPOT TISSUE BOX,1.25,Gift,22094
P21984,PACK OF 12 PINK PAISLEY TISSUES ,0.29,Other,21984
P22966,GINGERBREAD MAN COOKIE CUTTER,1.25,Kitchen,22966
P21874,GIN AND TONIC MUG,1.25,Other,21874
P21873,IF YOU CAN'T STAND THE HEAT MUG,1.25,Other,21873
P21870,I CAN ONLY PLEASE ONE PERSON MUG,1.25,Other,21870
P84050,PINK HEART SHAPE EGG FRYING PAN,1.25,Other,84050
P22315,200 RED + WHITE BENDY STRAWS,1.25,Other,22315
P22667,RECIPE BOX RETROSPOT ,2.95,Gift,22667
P22666,RECIPE BOX PANTRY YELLOW DESIGN,2.95,Gift,22666
P22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2.95,Gift,22665
P22567,20 DOLLY PEGS RETROSPOT,1.25,Other,22567
P82600,NO SINGING METAL SIGN,2.1,Decoration,82600
P22842,BISCUIT TIN VINTAGE RED,6.75,Storage,22842
P22494,EMERGENCY FIRST AID TIN ,1.25,Storage,22494
P22740,POLKADOT PEN,0.85,Stationery,22740
P22825,DECORATIVE PLANT POT WITH FRIEZE,7.95,Garden,22825
P22680,FRENCH BLUE METAL DOOR SIGN 5,1.25,Decoration,22680
P22797,CHEST OF DRAWERS GINGHAM HEART ,16.95,Other,22797
P21843,RED RETROSPOT CAKE STAND,10.95,Food,21843
P22118,JOY WOODEN BLOCK LETTERS,4.95,Other,22118
P22121,NOEL WOODEN BLOCK LETTERS ,5.95,Other,22121
P22119,PEACE WOODEN BLOCK LETTERS,6.95,Other,22119
P22311,OFFICE MUG WARMER BLACK+SILVER ,2.95,Other,22311
P72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1.25,Gift,72817
P22277,COSMETIC BAG VINTAGE ROSE PAISLEY,2.1,Storage,22277
P20867,PINK ROSE FABRIC MIRROR,1.25,Other,20867
P21688,SILVER PLATE CANDLE BOWL SMALL,2.95,Kitchen,21688
P21694,SMALL REGAL  SILVER CANDLEPOT ,2.95,Decoration,21694
P22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,3.75,Other,22800
P22801,ANTIQUE GLASS PEDESTAL BOWL,3.75,Other,22801
P22781,GUMBALL MAGAZINE RACK,7.65,Other,22781
P21466,RED FLOWER CROCHET FOOD COVER,3.75,Garden,21466
P21467,CHERRY CROCHET FOOD COVER,3.75,Food,21467
P21471,STRAWBERRY RAFFIA FOOD COVER,3.75,Food,21471
P21469,POLKA DOT RAFFIA FOOD COVER,3.75,Food,21469
P21524,DOORMAT SPOTTY HOME SWEET HOME,7.95,Other,21524
P22791,T-LIGHT GLASS FLUTED ANTIQUE,1.25,Other,22791
P21690,SILVER  CANDLEPOT JARDIN ,3.75,Kitchen,21690
P37343,POLKADOT MUG PINK ,1.65,Other,37343
P22088,PAPER BUNTING COLOURED LACE,2.95,Storage,22088
P21143,ANTIQUE GLASS HEART DECORATION ,1.95,Decoration,21143
P84944,SET OF 6 KASHMIR FOLKART BAUBLES,4.25,Gift,84944
P22601,CHRISTMAS RETROSPOT ANGEL WOOD,0.85,Gift,22601
P22600,CHRISTMAS RETROSPOT STAR WOOD,0.85,Gift,22600
P22574,HEART WOODEN CHRISTMAS DECORATION,0.85,Gift,22574
P85199L,LARGE HANGING IVORY & RED WOOD BIRD,0.65,Other,85199L
P85199S,SMALL HANGING IVORY/RED WOOD BIRD,0.42,Other,85199S
P72741,GRAND CHOCOLATECANDLE,1.45,Decoration,72741
P37495,FAIRY CAKE BIRTHDAY CANDLE SET,3.75,Gift,37495
P22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,8.5,Other,22171
P85067,CREAM SWEETHEART WALL CABINET,18.95,Other,85067
P48184,DOORMAT ENGLISH ROSE ,7.95,Other,48184
P48138,DOORMAT UNION FLAG,7.95,Other,48138
P85019A,ROMANTIC IMAGES NOTEBOOK SET,4.25,Gift,85019A
P85019C,CURIOUS  IMAGES NOTEBOOK SET,4.25,Gift,85019C
P20902,VINTAGE KEEPSAKE BOX PARIS DAYS,6.35,Gift,20902
P21429,RED GINGHAM ROSE JEWELLERY BOX,1.65,Gift,21429
P85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,2.95,Decoration,85071A
P85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",2.55,Decoration,85071C
P22355,CHARLOTTE BAG SUKI DESIGN,0.85,Decoration,22355
P21579,LOLITA  DESIGN  COTTON TOTE BAG,2.25,Decoration,21579
P21576,LETS GO SHOPPING COTTON TOTE BAG,2.25,Storage,21576
P22493,PAINT YOUR OWN CANVAS SET,1.65,Gift,22493
P21833,CAMOUFLAGE LED TORCH,1.69,Other,21833
P85135B,BLUE DRAGONFLY HELICOPTER,7.95,Other,85135B
P85136A,YELLOW SHARK HELICOPTER,7.95,Other,85136A
P85136C,RED SHARK HELICOPTER,7.95,Other,85136C
P21055,TOOL BOX SOFT TOY ,8.95,Gift,21055
P21056,DOCTOR'S BAG SOFT TOY,8.95,Storage,21056
PC2,CARRIAGE,50.0,Other,C2
P21928,JUMBO BAG SCANDINAVIAN PAISLEY,1.95,Storage,21928
P20711,JUMBO BAG TOYS ,1.95,Storage,20711
P79144B,PAINTED LIGHTBULB STAR+ MOON,0.42,Other,79144B
P22482,BLUE TEA TOWEL CLASSIC DESIGN,1.25,Decoration,22482
P21917,SET 12 KIDS  WHITE CHALK STICKS,0.42,Gift,21917
P22599,CHRISTMAS MUSICAL ZINC STAR,0.85,Gift,22599
P22597,CHRISTMAS MUSICAL ZINC HEART ,0.85,Gift,22597
P22336,DOVE DECORATION PAINTED ZINC ,0.65,Decoration,22336
P21922,UNION STRIPE WITH FRINGE  HAMMOCK,7.95,Other,21922
P35961,FOLKART ZINC HEART CHRISTMAS DEC,0.85,Gift,35961
