customer_id,recency_score,frequency_score,monetary_score,rfm_score,segment
16298.0,4,3,3,10,Potential Loyalists
16302.0,2,1,1,4,Hibernating
16303.0,4,3,5,12,Loyal Customers
16305.0,2,1,2,5,Hibernating
16306.0,1,4,3,8,Need Attention
16309.0,2,2,3,7,About to Sleep
16311.0,4,2,3,9,Cannot Lose
16313.0,5,2,2,9,New Customers
16315.0,1,1,1,3,Hibernating
16316.0,3,4,5,12,Potential Loyalists
16317.0,2,3,4,9,Need Attention
16318.0,3,1,2,6,Promising
16319.0,1,1,2,4,Hibernating
16320.0,2,2,4,8,About to Sleep
16321.0,2,3,2,7,Cannot Lose
16322.0,5,2,2,9,New Customers
16323.0,1,1,1,3,Hibernating
16324.0,2,3,2,7,Cannot Lose
16325.0,3,3,3,9,Potential Loyalists
16326.0,5,5,5,15,Champions
16327.0,4,4,5,13,Champions
16330.0,4,3,2,9,Cannot Lose
16332.0,4,4,4,12,Loyal Customers
16333.0,5,5,5,15,Champions
16337.0,3,1,1,5,Promising
16338.0,2,1,1,4,Hibernating
16339.0,1,1,1,3,Hibernating
16340.0,2,1,3,6,About to Sleep
16341.0,4,3,4,11,Loyal Customers
16342.0,2,3,2,7,Cannot Lose
16343.0,4,2,2,8,New Customers
16344.0,2,1,1,4,Hibernating
16345.0,3,1,3,7,Cannot Lose
16347.0,5,2,3,10,Cannot Lose
16348.0,4,4,4,12,Loyal Customers
16349.0,1,1,1,3,Hibernating
16350.0,4,3,4,11,Loyal Customers
16351.0,1,1,1,3,Hibernating
16352.0,4,2,3,9,Cannot Lose
16353.0,5,5,5,15,Champions
16354.0,3,2,2,7,Promising
16356.0,1,3,1,5,Cannot Lose
16357.0,3,3,3,9,Potential Loyalists
16358.0,5,3,5,13,Champions
16359.0,5,4,4,13,Champions
16360.0,5,4,5,14,Champions
16361.0,5,3,3,11,Potential Loyalists
16362.0,4,3,3,10,Potential Loyalists
16363.0,3,1,1,5,Promising
16364.0,5,2,3,10,Cannot Lose
16365.0,4,4,4,12,Loyal Customers
16366.0,4,1,2,7,New Customers
16367.0,3,2,3,8,Cannot Lose
16368.0,5,2,3,10,Cannot Lose
16369.0,4,3,4,11,Loyal Customers
16370.0,2,3,4,9,Need Attention
16372.0,3,2,2,7,Promising
16374.0,3,2,2,7,Promising
16376.0,5,2,4,11,Loyal Customers
16377.0,1,1,1,3,Hibernating
16378.0,1,3,2,6,Cannot Lose
16379.0,5,3,5,13,Champions
16380.0,3,1,4,8,Cannot Lose
16383.0,2,2,3,7,About to Sleep
16384.0,2,2,3,7,About to Sleep
16385.0,3,3,3,9,Potential Loyalists
16386.0,4,2,2,8,New Customers
16387.0,1,1,1,3,Hibernating
16389.0,3,3,4,10,Potential Loyalists
16392.0,1,1,1,3,Hibernating
16393.0,5,5,5,15,Champions
16394.0,3,3,4,10,Potential Loyalists
16395.0,3,3,4,10,Potential Loyalists
16398.0,2,2,4,8,About to Sleep
16399.0,4,2,2,8,New Customers
16400.0,2,1,2,5,Hibernating
16401.0,5,5,5,15,Champions
16402.0,1,2,2,5,Hibernating
16403.0,1,1,1,3,Hibernating
16404.0,3,1,2,6,Promising
16405.0,1,2,1,4,Hibernating
16406.0,4,1,1,6,New Customers
16407.0,5,4,5,14,Champions
16409.0,3,3,5,11,Potential Loyalists
16411.0,4,2,1,7,New Customers
16412.0,3,1,1,5,Promising
16413.0,3,1,2,6,Promising
16414.0,4,2,1,7,New Customers
16415.0,3,1,1,5,Promising
16416.0,4,3,4,11,Loyal Customers
16418.0,3,3,3,9,Potential Loyalists
16419.0,2,4,4,10,At Risk
16422.0,4,5,5,14,Champions
16423.0,4,1,2,7,New Customers
16424.0,1,1,1,3,Hibernating
16425.0,1,1,2,4,Hibernating
16426.0,5,4,4,13,Champions
16427.0,1,2,1,4,Hibernating
16429.0,2,1,2,5,Hibernating
16430.0,3,1,2,6,Promising
16431.0,1,3,3,7,Need Attention
16432.0,3,1,2,6,Promising
16433.0,4,1,1,6,New Customers
16434.0,4,4,4,12,Loyal Customers
16438.0,5,3,3,11,Potential Loyalists
16440.0,5,3,5,13,Champions
16441.0,3,2,2,7,Promising
16442.0,5,3,3,11,Potential Loyalists
16444.0,3,3,3,9,Potential Loyalists
16445.0,3,1,1,5,Promising
16446.0,1,1,1,3,Hibernating
16447.0,2,1,2,5,Hibernating
16448.0,1,1,1,3,Hibernating
16449.0,1,2,3,6,About to Sleep
16450.0,2,1,2,5,Hibernating
16451.0,2,1,2,5,Hibernating
16454.0,3,2,1,6,Promising
16455.0,3,4,4,11,Potential Loyalists
16456.0,2,3,5,10,Need Attention
16457.0,1,1,1,3,Hibernating
16458.0,5,5,5,15,Champions
16460.0,4,3,3,10,Potential Loyalists
16461.0,2,1,1,4,Hibernating
16462.0,2,3,1,6,Cannot Lose
16463.0,4,3,4,11,Loyal Customers
16464.0,4,3,4,11,Loyal Customers
16466.0,3,4,4,11,Potential Loyalists
16468.0,2,1,1,4,Hibernating
16469.0,4,3,3,10,Potential Loyalists
16470.0,3,3,3,9,Potential Loyalists
16471.0,1,1,1,3,Hibernating
16473.0,2,3,2,7,Cannot Lose
16474.0,5,4,4,13,Champions
16475.0,2,3,2,7,Cannot Lose
16477.0,3,4,5,12,Potential Loyalists
16478.0,4,3,2,9,Cannot Lose
16479.0,5,2,2,9,New Customers
16480.0,2,1,3,6,About to Sleep
16482.0,4,1,1,6,New Customers
16483.0,1,1,1,3,Hibernating
16484.0,2,2,2,6,Hibernating
16485.0,2,1,2,5,Hibernating
16488.0,3,3,3,9,Potential Loyalists
16491.0,3,1,3,7,Cannot Lose
16493.0,2,3,4,9,Need Attention
16494.0,1,1,3,5,About to Sleep
16495.0,5,3,3,11,Potential Loyalists
16496.0,5,3,4,12,Loyal Customers
16497.0,3,4,5,12,Potential Loyalists
16498.0,2,2,1,5,Hibernating
16499.0,1,2,2,5,Hibernating
16500.0,5,3,1,9,Cannot Lose
16503.0,2,3,4,9,Need Attention
16504.0,4,1,3,8,Cannot Lose
16505.0,4,1,3,8,Cannot Lose
16506.0,4,2,1,7,New Customers
16509.0,1,1,2,4,Hibernating
16510.0,1,1,2,4,Hibernating
16511.0,4,3,4,11,Loyal Customers
16513.0,5,3,3,11,Potential Loyalists
16515.0,3,3,4,10,Potential Loyalists
16516.0,4,1,1,6,New Customers
16517.0,1,1,1,3,Hibernating
16518.0,3,2,3,8,Cannot Lose
16519.0,4,2,1,7,New Customers
16520.0,1,3,4,8,Need Attention
16523.0,5,5,5,15,Champions
16525.0,5,5,5,15,Champions
16526.0,2,1,2,5,Hibernating
16527.0,2,1,1,4,Hibernating
16528.0,5,1,2,8,New Customers
16529.0,1,1,2,4,Hibernating
16531.0,4,4,4,12,Loyal Customers
16532.0,4,3,5,12,Loyal Customers
16533.0,4,3,4,11,Loyal Customers
16535.0,5,1,3,9,Cannot Lose
16536.0,2,1,3,6,About to Sleep
16539.0,5,3,4,12,Loyal Customers
16542.0,3,1,1,5,Promising
16545.0,2,1,2,5,Hibernating
16546.0,1,2,3,6,About to Sleep
16549.0,5,4,5,14,Champions
16550.0,2,3,5,10,Need Attention
16551.0,2,3,3,8,Need Attention
16552.0,1,2,2,5,Hibernating
16553.0,2,5,5,12,At Risk
16554.0,3,3,3,9,Potential Loyalists
16555.0,3,2,2,7,Promising
16556.0,3,4,5,12,Potential Loyalists
16557.0,4,2,2,8,New Customers
16558.0,5,5,5,15,Champions
16560.0,4,2,3,9,Cannot Lose
16561.0,5,2,3,10,Cannot Lose
16563.0,3,1,4,8,Cannot Lose
16565.0,1,1,1,3,Hibernating
16566.0,4,3,3,10,Potential Loyalists
16567.0,1,2,3,6,About to Sleep
16569.0,5,1,1,7,New Customers
16570.0,4,4,5,13,Champions
16571.0,4,3,4,11,Loyal Customers
16572.0,2,3,4,9,Need Attention
16573.0,2,2,3,7,About to Sleep
16574.0,3,1,2,6,Promising
16581.0,1,1,1,3,Hibernating
16582.0,2,1,2,5,Hibernating
16583.0,1,1,1,3,Hibernating
16584.0,2,2,4,8,About to Sleep
16586.0,1,1,2,4,Hibernating
16587.0,1,1,1,3,Hibernating
16589.0,3,3,2,8,Cannot Lose
16591.0,3,1,1,5,Promising
16592.0,5,5,5,15,Champions
16593.0,3,3,2,8,Cannot Lose
16594.0,2,1,1,4,Hibernating
16595.0,3,1,2,6,Promising
16596.0,4,2,2,8,New Customers
16597.0,5,1,1,7,New Customers
16598.0,1,1,1,3,Hibernating
16600.0,5,4,3,12,Loyal Customers
16601.0,3,1,2,6,Promising
16602.0,3,1,3,7,Cannot Lose
16603.0,2,2,2,6,Hibernating
16607.0,4,5,5,14,Champions
16609.0,4,4,5,13,Champions
16610.0,1,1,1,3,Hibernating
16611.0,1,1,1,3,Hibernating
16612.0,4,3,4,11,Loyal Customers
16613.0,3,1,3,7,Cannot Lose
16614.0,1,1,3,5,About to Sleep
16616.0,4,2,3,9,Cannot Lose
16617.0,1,1,1,3,Hibernating
16618.0,4,3,5,12,Loyal Customers
16619.0,1,1,1,3,Hibernating
16620.0,5,2,1,8,New Customers
16621.0,3,3,3,9,Potential Loyalists
16623.0,1,1,1,3,Hibernating
16624.0,2,2,3,7,About to Sleep
16625.0,1,1,2,4,Hibernating
16626.0,5,5,5,15,Champions
16627.0,2,1,2,5,Hibernating
16628.0,4,3,5,12,Loyal Customers
16629.0,2,2,2,6,Hibernating
16633.0,4,4,5,13,Champions
16634.0,1,2,1,4,Hibernating
16637.0,4,3,4,11,Loyal Customers
16638.0,4,4,4,12,Loyal Customers
16639.0,4,3,4,11,Loyal Customers
16641.0,2,1,1,4,Hibernating
16642.0,5,2,3,10,Cannot Lose
16643.0,1,1,3,5,About to Sleep
16644.0,2,2,3,7,About to Sleep
16647.0,2,2,1,5,Hibernating
16648.0,3,1,2,6,Promising
16650.0,3,1,3,7,Cannot Lose
16652.0,3,4,5,12,Potential Loyalists
16653.0,4,2,4,10,Loyal Customers
16654.0,2,3,3,8,Need Attention
16655.0,4,4,5,13,Champions
16656.0,4,5,5,14,Champions
16657.0,5,3,4,12,Loyal Customers
16658.0,1,1,1,3,Hibernating
16659.0,1,1,1,3,Hibernating
16660.0,4,3,4,11,Loyal Customers
16665.0,1,1,1,3,Hibernating
16666.0,4,1,1,6,New Customers
16667.0,3,2,3,8,Cannot Lose
16668.0,4,4,2,10,Loyal Customers
16669.0,4,3,4,11,Loyal Customers
16670.0,4,5,5,14,Champions
16671.0,4,3,4,11,Loyal Customers
16672.0,5,5,5,15,Champions
16674.0,3,2,2,7,Promising
16676.0,3,3,4,10,Potential Loyalists
16678.0,5,5,5,15,Champions
16679.0,1,1,1,3,Hibernating
16680.0,3,1,1,5,Promising
16681.0,2,4,4,10,At Risk
16682.0,5,3,4,12,Loyal Customers
16684.0,5,5,5,15,Champions
16685.0,3,2,2,7,Promising
16686.0,3,4,5,12,Potential Loyalists
16688.0,5,3,4,12,Loyal Customers
16689.0,2,2,2,6,Hibernating
16690.0,2,2,1,5,Hibernating
16692.0,1,2,4,7,About to Sleep
16693.0,3,2,2,7,Promising
16696.0,2,3,3,8,Need Attention
16697.0,1,1,1,3,Hibernating
16698.0,1,2,4,7,About to Sleep
16700.0,5,5,5,15,Champions
16701.0,5,5,5,15,Champions
16705.0,5,5,5,15,Champions
16706.0,3,3,3,9,Potential Loyalists
16708.0,3,1,3,7,Cannot Lose
16709.0,2,3,5,10,Need Attention
16710.0,4,4,5,13,Champions
16711.0,5,3,4,12,Loyal Customers
16712.0,5,5,5,15,Champions
16713.0,4,5,5,14,Champions
16714.0,1,3,3,7,Need Attention
16715.0,2,1,2,5,Hibernating
16716.0,1,2,3,6,About to Sleep
16717.0,4,4,5,13,Champions
16718.0,1,1,3,5,About to Sleep
16719.0,4,4,4,12,Loyal Customers
16720.0,4,1,1,6,New Customers
16721.0,1,1,2,4,Hibernating
16722.0,4,5,5,14,Champions
16723.0,2,1,2,5,Hibernating
16725.0,1,4,3,8,Need Attention
16726.0,4,3,4,11,Loyal Customers
16727.0,1,1,2,4,Hibernating
16728.0,3,3,4,10,Potential Loyalists
16729.0,3,5,5,13,Champions
16730.0,3,3,3,9,Potential Loyalists
16732.0,4,1,3,8,Cannot Lose
16734.0,3,3,3,9,Potential Loyalists
16735.0,2,3,5,10,Need Attention
16737.0,3,1,2,6,Promising
16738.0,1,1,1,3,Hibernating
16739.0,2,1,2,5,Hibernating
16743.0,4,4,5,13,Champions
16744.0,5,4,4,13,Champions
16745.0,2,5,5,12,At Risk
16746.0,5,5,5,15,Champions
16747.0,3,2,3,8,Cannot Lose
16748.0,4,3,4,11,Loyal Customers
16750.0,3,3,3,9,Potential Loyalists
16751.0,4,1,4,9,Loyal Customers
16752.0,1,1,1,3,Hibernating
16753.0,3,1,1,5,Promising
16755.0,2,3,4,9,Need Attention
16756.0,1,1,1,3,Hibernating
16757.0,1,1,1,3,Hibernating
16758.0,3,1,2,6,Promising
16759.0,5,3,3,11,Potential Loyalists
16761.0,2,1,2,5,Hibernating
16762.0,4,3,4,11,Loyal Customers
16763.0,1,1,3,5,About to Sleep
16764.0,5,5,5,15,Champions
16765.0,1,1,1,3,Hibernating
16766.0,1,2,4,7,About to Sleep
16767.0,4,5,5,14,Champions
16768.0,3,3,2,8,Cannot Lose
16769.0,1,1,2,4,Hibernating
16770.0,3,3,3,9,Potential Loyalists
16771.0,3,3,5,11,Potential Loyalists
16773.0,3,1,1,5,Promising
16774.0,3,3,3,9,Potential Loyalists
16775.0,5,5,4,14,Champions
16776.0,3,1,2,6,Promising
16777.0,2,2,1,5,Hibernating
16778.0,2,2,2,6,Hibernating
16779.0,5,5,5,15,Champions
16780.0,2,2,2,6,Hibernating
16781.0,1,1,2,4,Hibernating
16782.0,5,5,5,15,Champions
16784.0,4,1,1,6,New Customers
16788.0,2,2,3,7,About to Sleep
16789.0,5,1,1,7,New Customers
16790.0,5,4,4,13,Champions
16791.0,4,4,4,12,Loyal Customers
16792.0,1,2,1,4,Hibernating
16793.0,3,1,1,5,Promising
16794.0,5,4,4,13,Champions
16795.0,1,1,2,4,Hibernating
16796.0,2,1,2,5,Hibernating
16800.0,5,1,4,10,Loyal Customers
16801.0,2,3,4,9,Need Attention
16803.0,3,1,2,6,Promising
16804.0,4,3,3,10,Potential Loyalists
16805.0,2,2,2,6,Hibernating
16806.0,2,3,3,8,Need Attention
16807.0,2,3,4,9,Need Attention
16808.0,2,2,2,6,Hibernating
16809.0,4,3,3,10,Potential Loyalists
16810.0,1,1,2,4,Hibernating
16811.0,5,2,3,10,Cannot Lose
16812.0,1,1,2,4,Hibernating
16813.0,5,4,4,13,Champions
16814.0,4,5,5,14,Champions
16816.0,2,3,2,7,Cannot Lose
16817.0,5,4,4,13,Champions
16818.0,5,5,5,15,Champions
16820.0,2,1,3,6,About to Sleep
16823.0,1,1,2,4,Hibernating
16824.0,4,2,2,8,New Customers
16825.0,3,2,3,8,Cannot Lose
16826.0,3,1,2,6,Promising
16828.0,2,2,1,5,Hibernating
16829.0,2,1,1,4,Hibernating
16830.0,3,1,2,6,Promising
16832.0,1,3,1,5,Cannot Lose
16833.0,5,3,4,12,Loyal Customers
16834.0,1,1,2,4,Hibernating
16835.0,2,2,1,5,Hibernating
16836.0,3,2,2,7,Promising
16837.0,4,5,5,14,Champions
16838.0,1,2,2,5,Hibernating
16839.0,5,5,5,15,Champions
16841.0,3,4,4,11,Potential Loyalists
16842.0,2,3,4,9,Need Attention
16843.0,3,5,5,13,Champions
16846.0,3,1,1,5,Promising
16847.0,3,1,1,5,Promising
16848.0,3,1,2,6,Promising
16849.0,1,1,1,3,Hibernating
16850.0,1,1,2,4,Hibernating
16851.0,5,3,2,10,Cannot Lose
16852.0,5,2,1,8,New Customers
16855.0,4,2,2,8,New Customers
16856.0,4,1,1,6,New Customers
16858.0,1,1,2,4,Hibernating
16859.0,2,2,3,7,About to Sleep
16861.0,3,2,1,6,Promising
16863.0,4,2,3,9,Cannot Lose
16866.0,2,3,1,6,Cannot Lose
16869.0,4,3,3,10,Potential Loyalists
16871.0,4,4,5,13,Champions
16872.0,2,3,3,8,Need Attention
16873.0,5,4,5,14,Champions
16875.0,3,3,5,11,Potential Loyalists
16877.0,5,4,3,12,Loyal Customers
16878.0,2,1,1,4,Hibernating
16880.0,4,4,4,12,Loyal Customers
16882.0,3,3,3,9,Potential Loyalists
16883.0,1,2,2,5,Hibernating
16884.0,3,2,2,7,Promising
16885.0,4,3,2,9,Cannot Lose
16887.0,3,1,1,5,Promising
16889.0,1,3,4,8,Need Attention
16891.0,5,3,3,11,Potential Loyalists
16892.0,5,3,3,11,Potential Loyalists
16893.0,1,1,1,3,Hibernating
16895.0,3,1,1,5,Promising
16897.0,1,2,2,5,Hibernating
16898.0,4,3,3,10,Potential Loyalists
16899.0,5,4,4,13,Champions
16900.0,4,3,3,10,Potential Loyalists
16902.0,2,1,4,7,About to Sleep
16903.0,4,1,2,7,New Customers
16904.0,5,5,5,15,Champions
16905.0,5,4,5,14,Champions
16906.0,2,3,3,8,Need Attention
16907.0,4,3,4,11,Loyal Customers
16909.0,2,1,2,5,Hibernating
16910.0,5,4,4,13,Champions
16912.0,4,5,5,14,Champions
16913.0,1,1,1,3,Hibernating
16914.0,3,1,1,5,Promising
16915.0,5,4,3,12,Loyal Customers
16916.0,4,2,3,9,Cannot Lose
16917.0,1,1,2,4,Hibernating
16918.0,3,4,4,11,Potential Loyalists
16919.0,2,5,5,12,At Risk
16921.0,3,1,1,5,Promising
16923.0,5,5,5,15,Champions
16924.0,4,3,3,10,Potential Loyalists
16926.0,1,1,1,3,Hibernating
16927.0,2,3,3,8,Need Attention
16928.0,2,5,5,12,At Risk
16929.0,5,4,4,13,Champions
16930.0,4,3,2,9,Cannot Lose
16931.0,5,5,5,15,Champions
16932.0,3,1,1,5,Promising
16933.0,5,2,3,10,Cannot Lose
16934.0,3,2,4,9,Cannot Lose
16936.0,4,1,2,7,New Customers
16938.0,5,3,4,12,Loyal Customers
16940.0,3,3,5,11,Potential Loyalists
16942.0,5,4,4,13,Champions
16943.0,1,3,3,7,Need Attention
16945.0,4,5,5,14,Champions
16947.0,1,1,2,4,Hibernating
16948.0,2,3,2,7,Cannot Lose
16949.0,5,4,3,12,Loyal Customers
16950.0,3,3,4,10,Potential Loyalists
16951.0,2,3,4,9,Need Attention
16952.0,2,2,1,5,Hibernating
16953.0,4,1,1,6,New Customers
16954.0,5,4,5,14,Champions
16955.0,1,3,3,7,Need Attention
16956.0,4,1,2,7,New Customers
16957.0,1,2,2,5,Hibernating
16959.0,2,1,1,4,Hibernating
16960.0,3,3,3,9,Potential Loyalists
16961.0,2,1,1,4,Hibernating
16963.0,1,1,1,3,Hibernating
16965.0,1,1,1,3,Hibernating
16966.0,5,4,5,14,Champions
16967.0,1,1,2,4,Hibernating
16968.0,5,2,2,9,New Customers
16969.0,3,3,3,9,Potential Loyalists
16971.0,3,1,1,5,Promising
16976.0,1,1,2,4,Hibernating
16978.0,2,1,2,5,Hibernating
16979.0,5,4,4,13,Champions
16980.0,1,2,4,7,About to Sleep
16982.0,3,1,2,6,Promising
16983.0,5,4,4,13,Champions
16984.0,2,2,5,9,About to Sleep
16985.0,4,4,5,13,Champions
16986.0,4,1,1,6,New Customers
16987.0,5,4,4,13,Champions
16988.0,5,1,1,7,New Customers
16989.0,5,4,4,13,Champions
16990.0,1,1,1,3,Hibernating
16992.0,5,3,4,12,Loyal Customers
16996.0,4,4,4,12,Loyal Customers
16997.0,1,3,3,7,Need Attention
16998.0,2,3,2,7,Cannot Lose
16999.0,4,2,3,9,Cannot Lose
17001.0,5,5,5,15,Champions
17002.0,2,3,4,9,Need Attention
17004.0,3,2,4,9,Cannot Lose
17006.0,5,3,3,11,Potential Loyalists
17007.0,3,4,3,10,Potential Loyalists
17010.0,4,1,1,6,New Customers
17011.0,4,1,2,7,New Customers
17014.0,5,3,3,11,Potential Loyalists
17015.0,4,3,4,11,Loyal Customers
17017.0,5,5,5,15,Champions
17018.0,3,2,3,8,Cannot Lose
17019.0,5,3,4,12,Loyal Customers
17022.0,4,1,1,6,New Customers
17024.0,3,3,1,7,Cannot Lose
17025.0,3,3,2,8,Cannot Lose
17026.0,1,2,1,4,Hibernating
17027.0,2,4,3,9,Need Attention
17029.0,2,2,3,7,About to Sleep
17030.0,3,1,1,5,Promising
17031.0,5,2,2,9,New Customers
17033.0,2,3,4,9,Need Attention
17034.0,4,3,3,10,Potential Loyalists
17035.0,1,2,2,5,Hibernating
17037.0,2,1,4,7,About to Sleep
17038.0,4,1,1,6,New Customers
17040.0,2,1,2,5,Hibernating
17041.0,4,3,4,11,Loyal Customers
17042.0,5,3,4,12,Loyal Customers
17043.0,4,3,4,11,Loyal Customers
17044.0,4,1,4,9,Loyal Customers
17045.0,2,3,2,7,Cannot Lose
17046.0,2,1,3,6,About to Sleep
17047.0,2,3,4,9,Need Attention
17048.0,2,3,4,9,Need Attention
17049.0,5,4,5,14,Champions
17050.0,2,4,5,11,At Risk
17051.0,1,1,2,4,Hibernating
17052.0,4,1,2,7,New Customers
17053.0,2,1,3,6,About to Sleep
17054.0,4,3,4,11,Loyal Customers
17058.0,2,3,4,9,Need Attention
17059.0,4,3,5,12,Loyal Customers
17060.0,1,1,1,3,Hibernating
17061.0,2,5,5,12,At Risk
17062.0,1,3,3,7,Need Attention
17063.0,4,4,4,12,Loyal Customers
17064.0,3,3,3,9,Potential Loyalists
17068.0,5,5,5,15,Champions
17069.0,4,4,5,13,Champions
17070.0,2,1,2,5,Hibernating
17071.0,4,4,5,13,Champions
17073.0,4,3,4,11,Loyal Customers
17075.0,4,3,3,10,Potential Loyalists
17076.0,3,3,3,9,Potential Loyalists
17078.0,3,2,2,7,Promising
17079.0,2,1,1,4,Hibernating
17080.0,4,2,2,8,New Customers
17081.0,4,2,2,8,New Customers
17082.0,3,2,4,9,Cannot Lose
17083.0,2,3,4,9,Need Attention
17084.0,3,2,5,10,Cannot Lose
17085.0,2,3,4,9,Need Attention
17086.0,5,4,5,14,Champions
17088.0,4,3,4,11,Loyal Customers
17090.0,5,4,5,14,Champions
17091.0,5,4,5,14,Champions
17092.0,3,3,4,10,Potential Loyalists
17094.0,1,1,2,4,Hibernating
17095.0,4,3,4,11,Loyal Customers
17096.0,4,3,4,11,Loyal Customers
17097.0,5,4,4,13,Champions
17100.0,4,2,4,10,Loyal Customers
17101.0,5,3,4,12,Loyal Customers
17102.0,1,1,1,3,Hibernating
17105.0,2,2,3,7,About to Sleep
17107.0,3,4,5,12,Potential Loyalists
17109.0,4,4,3,11,Loyal Customers
17110.0,2,1,1,4,Hibernating
17111.0,3,1,2,6,Promising
17114.0,5,4,3,12,Loyal Customers
17115.0,5,3,3,11,Potential Loyalists
17117.0,1,1,1,3,Hibernating
17118.0,1,1,1,3,Hibernating
17119.0,5,2,3,10,Cannot Lose
17120.0,1,1,2,4,Hibernating
17122.0,2,1,1,4,Hibernating
17123.0,2,1,2,5,Hibernating
17124.0,1,1,2,4,Hibernating
17125.0,3,1,2,6,Promising
17126.0,2,3,4,9,Need Attention
17128.0,1,1,1,3,Hibernating
17131.0,5,3,5,13,Champions
17133.0,4,4,5,13,Champions
17134.0,2,2,2,6,Hibernating
17135.0,4,3,4,11,Loyal Customers
17138.0,1,1,2,4,Hibernating
17139.0,4,5,5,14,Champions
17140.0,1,1,2,4,Hibernating
17142.0,1,1,2,4,Hibernating
17144.0,5,2,4,11,Loyal Customers
17146.0,2,3,3,8,Need Attention
17147.0,4,3,4,11,Loyal Customers
17148.0,3,1,1,5,Promising
17152.0,1,3,4,8,Need Attention
17153.0,4,1,1,6,New Customers
17154.0,2,1,2,5,Hibernating
17155.0,4,2,2,8,New Customers
17157.0,5,2,2,9,New Customers
17158.0,4,3,4,11,Loyal Customers
17159.0,4,3,4,11,Loyal Customers
17160.0,4,4,5,13,Champions
17162.0,4,4,4,12,Loyal Customers
17163.0,4,2,2,8,New Customers
17164.0,4,4,5,13,Champions
17165.0,1,1,1,3,Hibernating
17166.0,3,2,1,6,Promising
17169.0,3,2,3,8,Cannot Lose
17171.0,1,1,1,3,Hibernating
17172.0,2,1,2,5,Hibernating
17173.0,5,4,5,14,Champions
17174.0,1,1,1,3,Hibernating
17175.0,3,3,4,10,Potential Loyalists
17176.0,1,1,2,4,Hibernating
17179.0,2,3,3,8,Need Attention
17180.0,3,3,3,9,Potential Loyalists
17181.0,3,2,1,6,Promising
17183.0,5,4,5,14,Champions
17186.0,3,2,1,6,Promising
17187.0,1,1,1,3,Hibernating
17188.0,5,4,5,14,Champions
17189.0,2,2,2,6,Hibernating
17190.0,3,1,2,6,Promising
17191.0,4,4,5,13,Champions
17193.0,3,4,4,11,Potential Loyalists
17194.0,1,2,2,5,Hibernating
17197.0,4,1,4,9,Loyal Customers
17198.0,4,3,3,10,Potential Loyalists
17201.0,3,1,2,6,Promising
17203.0,3,4,5,12,Potential Loyalists
17204.0,2,3,4,9,Need Attention
17205.0,3,1,2,6,Promising
17206.0,3,1,1,5,Promising
17211.0,4,4,5,13,Champions
17212.0,1,1,1,3,Hibernating
17213.0,3,4,5,12,Potential Loyalists
17214.0,3,4,4,11,Potential Loyalists
17217.0,1,1,1,3,Hibernating
17218.0,5,4,4,13,Champions
17219.0,4,1,1,6,New Customers
17220.0,4,5,5,14,Champions
17221.0,5,2,2,9,New Customers
17222.0,3,1,2,6,Promising
17223.0,1,2,2,5,Hibernating
17226.0,1,1,2,4,Hibernating
17227.0,4,4,4,12,Loyal Customers
17228.0,4,4,4,12,Loyal Customers
17229.0,2,2,2,6,Hibernating
17230.0,1,4,5,10,At Risk
17231.0,5,4,5,14,Champions
17232.0,5,2,2,9,New Customers
17233.0,3,1,1,5,Promising
17234.0,1,1,1,3,Hibernating
17235.0,4,2,3,9,Cannot Lose
17236.0,5,4,3,12,Loyal Customers
17237.0,5,2,2,9,New Customers
17238.0,5,5,5,15,Champions
17239.0,1,1,2,4,Hibernating
17242.0,2,2,4,8,About to Sleep
17243.0,5,5,5,15,Champions
17244.0,3,1,4,8,Cannot Lose
17245.0,1,1,1,3,Hibernating
17247.0,4,1,2,7,New Customers
17248.0,2,1,2,5,Hibernating
17250.0,5,2,2,9,New Customers
17251.0,1,1,2,4,Hibernating
17252.0,2,2,2,6,Hibernating
17253.0,4,1,1,6,New Customers
17254.0,5,2,2,9,New Customers
17255.0,3,2,2,7,Promising
17256.0,2,2,1,5,Hibernating
17259.0,2,2,3,7,About to Sleep
17262.0,3,3,4,10,Potential Loyalists
17263.0,1,1,1,3,Hibernating
17265.0,2,2,3,7,About to Sleep
17266.0,5,3,2,10,Cannot Lose
17267.0,2,2,2,6,Hibernating
17268.0,2,3,3,8,Need Attention
17272.0,3,3,5,11,Potential Loyalists
17274.0,3,1,1,5,Promising
17277.0,1,2,4,7,About to Sleep
17278.0,1,1,2,4,Hibernating
17279.0,3,1,1,5,Promising
17282.0,2,3,4,9,Need Attention
17284.0,3,4,4,11,Potential Loyalists
17286.0,4,1,1,6,New Customers
17287.0,4,4,4,12,Loyal Customers
17288.0,5,4,4,13,Champions
17289.0,4,3,4,11,Loyal Customers
17290.0,5,2,3,10,Cannot Lose
17291.0,1,1,3,5,About to Sleep
17293.0,5,4,4,13,Champions
17295.0,4,3,3,10,Potential Loyalists
17297.0,4,1,1,6,New Customers
17298.0,2,2,3,7,About to Sleep
17299.0,5,3,3,11,Potential Loyalists
17301.0,4,1,1,6,New Customers
17302.0,4,3,4,11,Loyal Customers
17303.0,1,1,2,4,Hibernating
17306.0,5,5,5,15,Champions
17309.0,2,1,1,4,Hibernating
17311.0,2,2,4,8,About to Sleep
17312.0,2,3,3,8,Need Attention
17313.0,4,1,5,10,Loyal Customers
17314.0,4,4,5,13,Champions
